Product_ID,Mass,Product_Class,Product_Type,Unit_Price,Quantity sold,Branch_Id,Sales_Date,Branch_Size,Branch_Location,Branch_Type,Total sales in RWF
MARS67,22.88,Less fat,Hygiene,3721.8263,329,S008,2/3/2019,Level2,Nyarugenge,Simba_Branch2,1224480.853
KERS08,18.98,Less fat,kitchen items,2821.25232,340,S006,2/3/2019,Level3,Gasabo,Simba_Branch1,959225.7888
ZKYS55,13.13,Less fat,Meat,1200.5319,351,S005,2/3/2019,Level3,Kicukiro,Simba_Branch1,421386.6969
THYS99,13.65,Less fat,Irish Potatoes,1871.59386,362,S005,2/3/2019,Level3,Kicukiro,Simba_Branch1,677516.9773
DIAS54,16.38,Less fat,kitchen items,2935.20192,373,S005,2/3/2019,Level3,Kicukiro,Simba_Branch1,1094830.316
OOBS10,24.31,Less fat,Hygiene,2412.59074,384,S006,2/3/2019,Level3,Gasabo,Simba_Branch1,926434.8442
SAMS10,7.7805,Less fat,Irish Potatoes,1996.53446,395,S008,2/3/2019,Level2,Nyarugenge,Simba_Branch2,788631.1117
OPTS11,15.73,Less fat,Sweet Potatoes,3476.15898,406,S006,2/4/2019,Level3,Gasabo,Simba_Branch1,1411320.546
KUDS45,16.9,Normal,Packed Foods,3077.86882,417,S009,2/4/2019,Level2,Gasabo,Simba_Branch1,1283471.298
DHDS18,24.96,Normal,Fruits line,2852.6115,428,S015,2/4/2019,,Kicukiro,Simba_Branch1,1220917.722
IFES66,7.514,Less fat,Sodas,2297.07014,439,S015,2/4/2019,,Kicukiro,Simba_Branch1,1008413.791
MMYS40,9.321,Normal,Fruits line,2056.64976,450,S005,2/4/2019,Level3,Kicukiro,Simba_Branch1,925492.392
NEHS13,27.105,Normal,Sweet Potatoes,1383.97698,461,S006,2/4/2019,Level3,Gasabo,Simba_Branch1,638013.3878
NYNS30,24.375,Less fat,kitchen items,3386.83226,472,S009,2/4/2019,Level2,Gasabo,Simba_Branch1,1598584.827
KYRS100,9.75,Less fat,Packed Foods,1937.49304,483,S003,2/4/2019,Level1,Nyarugenge,Simba_Branch1,935809.1383
FARS12,13.5135,Normal,Meat,3619.40264,494,S015,2/4/2019,,Kicukiro,Simba_Branch1,1787984.904
SAFS17,16.64,Normal,Meat,3509.58428,505,S006,2/4/2019,Level3,Gasabo,Simba_Branch1,1772340.061
RICS20,15.145,Normal,Sweet Potatoes,2675.94254,516,S003,2/4/2019,Level1,Nyarugenge,Simba_Branch1,1380786.351
NDLS18,26.26,Less fat,Fried Foods,4051.61422,527,S010,2/4/2019,,Kicukiro,Simba_Branch1,2135200.694
ICWS49,14.755,Normal,Fried Foods,1617.12512,538,S005,2/4/2019,Level3,Kicukiro,Simba_Branch1,870013.3146
FARS09,11.323,Normal,Packed Foods,2929.50068,549,S001,2/4/2019,,Nyarugenge,Simba_Branch4,1608295.873
RHKS33,10.803,Normal,Fried Foods,2783.65396,560,S015,2/4/2019,,Kicukiro,Simba_Branch1,1558846.218
EYES44,24.7,Normal,Fruits line,2964.49598,571,S001,2/4/2019,,Nyarugenge,Simba_Branch4,1692727.205
KYRS100,9.75,Less fat,Packed Foods,1910.80304,10,S015,2/4/2019,,Kicukiro,Simba_Branch1,19108.0304
XWIS32,8.4825,Less fat,kitchen items,1329.60474,21,S006,2/4/2019,Level3,Gasabo,Simba_Branch1,27921.69954
PLYS03,0,Less fat,Irish Potatoes,1915.55386,32,S011,2/4/2019,Level3,Gasabo,Simba_Branch4,61297.72352
RIMS30,0,Less fat,kitchen items,1209.45578,43,S007,2/4/2019,Level2,Nyarugenge,Simba_Branch3,52006.59854
SCOS66,9.0805,Normal,Meat,2870.91456,54,S009,2/4/2019,Level2,Gasabo,Simba_Branch1,155029.3862
IALS55,14.69,Less fat,kitchen items,3018.29046,65,S015,2/4/2019,,Kicukiro,Simba_Branch1,196188.8799
RIMS33,7.9495,Normal,Sodas,2968.1321,76,S001,2/4/2019,,Nyarugenge,Simba_Branch4,225578.0396
CHINS34,12.35,Normal,Meat,3049.64964,87,S001,2/4/2019,,Nyarugenge,Simba_Branch4,265319.5187
DSOS14,20.41,Less fat,Packed Foods,2108.41894,98,S015,2/4/2019,,Kicukiro,Simba_Branch1,206625.0561
RIES53,20.8,Less fat,Cheese,2248.48178,109,S006,2/4/2019,Level3,Gasabo,Simba_Branch1,245084.514
IMBS23,17.03,Normal,Irish Potatoes,3120.79576,120,S008,2/4/2019,Level2,Nyarugenge,Simba_Branch2,374495.4912
PCZS09,0,Less fat,Alcohols,612.55748,131,S007,2/4/2019,Level2,Nyarugenge,Simba_Branch3,80245.02988
STRS01,21.905,Less fat,Fried Foods,1423.18616,142,S010,2/4/2019,,Kicukiro,Simba_Branch1,202092.4347
KQXS99,0,Less fat,Sodas,1689.7596,153,S011,2/4/2019,Level3,Gasabo,Simba_Branch4,258533.2188
SQUS10,19.305,Normal,Fried Foods,2473.7391,164,S001,2/4/2019,,Nyarugenge,Simba_Branch4,405693.2124
DSOS90,23.66,Less fat,Fruits line,3096.2127,175,S015,2/4/2019,,Kicukiro,Simba_Branch1,541837.2225
BYFS01,14.3,Less fat,Meat,1871.05692,186,S009,2/4/2019,Level2,Gasabo,Simba_Branch1,348016.5871
BYFS31,27.43,Normal,Fruits line,1019.19376,197,S010,2/4/2019,,Kicukiro,Simba_Branch1,200781.1707
WOBS23,19.76,Less fat,kitchen items,1739.42184,208,S001,2/4/2019,,Nyarugenge,Simba_Branch4,361799.7427
FDLS47,0,Less fat,Alcohols,592.68442,219,S007,2/4/2019,Level2,Nyarugenge,Simba_Branch3,129797.888
PPYS79,11.778,Less fat,Cooking Oil,3348.1192,230,S009,2/4/2019,Level2,Gasabo,Simba_Branch1,770067.416
BETS29,14.95,Less fat,Fruits line,3002.6721,241,S003,2/4/2019,Level1,Nyarugenge,Simba_Branch1,723643.9761
AINS88,14.495,Less fat,Cooking Oil,1048.98294,252,S005,2/4/2019,Level3,Kicukiro,Simba_Branch1,264343.7009
USIS01,17.55,Normal,Cheese,898.92234,263,S015,2/4/2019,,Kicukiro,Simba_Branch1,236416.5754
NECS43,19.63,Normal,Fruits line,3482.97592,274,S006,2/4/2019,Level3,Gasabo,Simba_Branch1,954335.4021
KEIS100,10.79,Normal,Sweet Potatoes,1542.34288,285,S009,2/4/2019,Level2,Gasabo,Simba_Branch1,439567.7208
OZOS78,18.395,Normal,Fruits line,3083.6527,296,S009,2/4/2019,Level2,Gasabo,Simba_Branch1,912761.1992
WOBS23,0,Less fat,kitchen items,1686.04184,307,S007,2/4/2019,Level2,Nyarugenge,Simba_Branch3,517614.8449
ARAS53,10.8745,Normal,Fruits line,2984.86516,318,S006,2/4/2019,Level3,Gasabo,Simba_Branch1,949187.1209
ISIS09,15.405,Normal,Sweet Potatoes,833.14562,329,S009,2/4/2019,Level2,Gasabo,Simba_Branch1,274104.909
FEWS19,25.48,Less fat,Hygiene,663.7489,340,S005,2/4/2019,Level3,Kicukiro,Simba_Branch1,225674.626
EYES44,24.7,Normal,Fruits line,2977.05598,351,S009,2/4/2019,Level2,Gasabo,Simba_Branch1,1044946.649
HEWS15,23.725,Less fat,Fried Foods,3342.87226,362,S009,2/4/2019,Level2,Gasabo,Simba_Branch1,1210119.758
SUBS33,25.805,Normal,Fried Foods,997.25458,373,S009,2/4/2019,Level2,Gasabo,Simba_Branch1,371975.9583
HEWS98,16.705,Less fat,Kabenzi Foods,3951.7528,384,S015,2/4/2019,,Kicukiro,Simba_Branch1,1517473.075
SRNS15,0,Less fat,Irish Potatoes,1676.16654,395,S007,2/4/2019,Level2,Nyarugenge,Simba_Branch3,662085.7833
SIRS29,25.48,Less fat,Fried Foods,2570.91582,406,S008,2/4/2019,Level2,Nyarugenge,Simba_Branch2,1043791.823
SUBS34,20.41,Normal,Fruits line,950.69152,417,S010,2/4/2019,,Kicukiro,Simba_Branch1,396438.3638
NRPS44,17.29,Less fat,Irish Potatoes,2376.52156,428,S006,2/4/2019,Level3,Gasabo,Simba_Branch1,1017151.228
FFHS12,13.5135,Less fat,Fried Foods,926.6454,439,S008,2/4/2019,Level2,Nyarugenge,Simba_Branch2,406797.3306
YOUS19,13.65,Normal,Fried Foods,2256.33178,450,S005,2/4/2019,Level3,Kicukiro,Simba_Branch1,1015349.301
WOLS33,25.155,Less fat,Fried Foods,3529.49816,461,S006,2/4/2019,Level3,Gasabo,Simba_Branch1,1627098.652
UEBS18,18.33,Less fat,Fried Foods,3122.86188,472,S003,2/4/2019,Level1,Nyarugenge,Simba_Branch1,1473990.807
WDYS14,11.18,Normal,Packed Foods,2963.4221,483,S006,2/4/2019,Level3,Gasabo,Simba_Branch1,1431332.874
NGSS10,22.23,Less fat,kitchen items,2613.80194,494,S015,2/4/2019,,Kicukiro,Simba_Branch1,1291218.158
HHTS01,0,Normal,Fried Foods,515.83606,505,S007,2/4/2019,Level2,Nyarugenge,Simba_Branch3,260497.2103
NDSS46,26.65,Less fat,kitchen items,612.02054,516,S009,2/4/2019,Level2,Gasabo,Simba_Branch1,315802.5986
SORS07,19.63,Normal,Meat,2111.55894,527,S009,2/4/2019,Level2,Gasabo,Simba_Branch1,1112791.561
SDWS04,8.697,Normal,Meat,2777.9109,538,S010,2/4/2019,,Kicukiro,Simba_Branch1,1494516.064
BIHS88,0,Less fat,Sodas,1900.3908,549,S007,2/4/2019,Level2,Nyarugenge,Simba_Branch3,1043314.549
KLBS49,10.2765,Less fat,Fried Foods,3936.63056,560,S003,2/4/2019,Level1,Nyarugenge,Simba_Branch1,2204513.114
WOLS87,23.4,Less fat,Irish Potatoes,1860.64468,571,S006,2/4/2019,Level3,Gasabo,Simba_Branch1,1062428.112
YQWS01,10.192,Normal,Packed Foods,798.1095,582,S010,2/4/2019,,Kicukiro,Simba_Branch1,464499.729
LISS01,19.695,Normal,Irish Potatoes,2271.4132,593,S010,2/4/2019,,Kicukiro,Simba_Branch1,1346948.028
TILS36,19.76,Normal,Fruits line,2760.14478,604,S001,2/4/2019,,Nyarugenge,Simba_Branch4,1667127.447
AWES07,25.805,Less fat,Chinese Foods,3097.24576,615,S006,2/4/2019,Level3,Gasabo,Simba_Branch1,1904806.142
MEHS90,0,Less fat,Sweet Potatoes,3636.1357,626,S007,2/4/2019,Level2,Nyarugenge,Simba_Branch3,2276220.948
BOGS90,9.5225,Less fat,Fruits line,1433.63922,637,S006,2/4/2019,Level3,Gasabo,Simba_Branch1,913228.1831
TAUS13,7.644,Less fat,kitchen items,2330.49544,648,S015,2/4/2019,,Kicukiro,Simba_Branch1,1510161.045
STMS40,13.9035,Normal,Clothes line,2743.90784,659,S005,2/4/2019,Level3,Kicukiro,Simba_Branch1,1808235.267
LORS68,0,Less fat,Sodas,1665.67266,670,S007,2/4/2019,Level2,Nyarugenge,Simba_Branch3,1116000.682
SFOS02,26.325,Less fat,kitchen items,2819.68232,681,S006,2/4/2019,Level3,Gasabo,Simba_Branch1,1920203.66
TIPS15,10.465,Normal,Fruits line,4035.91422,692,S010,2/4/2019,,Kicukiro,Simba_Branch1,2792852.64
MOTS03,15.145,Less fat,Chinese Foods,1761.3202,703,S005,2/4/2019,Level3,Kicukiro,Simba_Branch1,1238208.101
WOLS33,25.155,Less fat,Fried Foods,3494.95816,714,S015,2/4/2019,,Kicukiro,Simba_Branch1,2495400.126
KTNS08,9.4055,Less fat,Fried Foods,1819.36938,725,S005,2/4/2019,Level3,Kicukiro,Simba_Branch1,1319042.801
CHDS05,15.795,Less fat,Irish Potatoes,3296.88696,736,S005,2/4/2019,Level3,Kicukiro,Simba_Branch1,2426508.803
TAUS91,11.1995,Less fat,Fruits line,1478.05452,747,S003,2/4/2019,Level1,Nyarugenge,Simba_Branch1,1104106.726
UPFS33,8.7945,Normal,Irish Potatoes,1648.98042,758,S006,2/4/2019,Level3,Gasabo,Simba_Branch1,1249927.158
KRNS09,13.39,Normal,Fried Foods,1369.8878,769,S006,2/4/2019,Level3,Gasabo,Simba_Branch1,1053443.718
REDS07,17.095,Normal,Fried Foods,1404.92392,780,S010,2/4/2019,,Kicukiro,Simba_Branch1,1095840.658
JIIS13,11.492,Normal,Irish Potatoes,1719.50796,11,S005,2/4/2019,Level3,Kicukiro,Simba_Branch1,18914.58756
ISIS17,10.738,Normal,Sodas,1924.3961,12,S015,2/4/2019,,Kicukiro,Simba_Branch1,23092.7532
SUSS01,26.13,Less fat,Cheese,1710.08796,13,S008,2/4/2019,Level2,Nyarugenge,Simba_Branch2,22231.14348
SHES10,12.6035,Less fat,Fruits line,2907.47986,14,S005,2/4/2019,Level3,Kicukiro,Simba_Branch1,40704.71804
GTTS82,24.505,Less fat,kitchen items,3055.43352,15,S006,2/4/2019,Level3,Gasabo,Simba_Branch1,45831.5028
UZZS90,23.725,Less fat,Fried Foods,2212.37178,16,S009,2/4/2019,Level2,Gasabo,Simba_Branch1,35397.94848
WHYS01,0,Normal,Meat,698.24808,17,S007,2/4/2019,Level2,Nyarugenge,Simba_Branch3,11870.21736
SINS85,6.916,Less fat,Hygiene,1597.74818,18,S003,2/4/2019,Level1,Nyarugenge,Simba_Branch1,28759.46724
PETS24,10.5495,Normal,Packed Foods,2471.13604,19,S005,2/4/2019,Level3,Kicukiro,Simba_Branch1,46951.58476
PJPS03,19.63,Less fat,kitchen items,2195.63872,20,S006,2/4/2019,Level3,Gasabo,Simba_Branch1,43912.7744
UITS10,10.946,Less fat,kitchen items,3389.93144,21,S010,2/4/2019,,Kicukiro,Simba_Branch1,71188.56024
OMMS23,11.7,Less fat,Irish Potatoes,3395.17838,22,S005,2/4/2019,Level3,Kicukiro,Simba_Branch1,74693.92436
TIYS12,10.634,Normal,Irish Potatoes,900.53316,23,S008,2/4/2019,Level2,Nyarugenge,Simba_Branch2,20712.26268
NYZS47,0,Less fat,Packed Foods,3005.27516,24,S007,2/4/2019,Level2,Nyarugenge,Simba_Branch3,72126.60384
OUNS19,19.955,Less fat,Irish Potatoes,576.4883,25,S015,2/4/2019,,Kicukiro,Simba_Branch1,14412.2075
MRHS38,26.78,Normal,Fried Foods,2779.44008,26,S003,2/4/2019,Level1,Nyarugenge,Simba_Branch1,72265.44208
ALCS40,12.09,Less fat,Alcohols,1953.68916,27,S003,2/4/2019,Level1,Nyarugenge,Simba_Branch1,52749.60732
FEWS19,25.48,Less fat,Hygiene,673.1689,7,S009,2/4/2019,Level2,Gasabo,Simba_Branch1,4712.1823
YOAS12,14.69,Less fat,Sweet Potatoes,3890.64526,8,S005,2/4/2019,Level3,Kicukiro,Simba_Branch1,31125.16208
YOAS66,0,Less fat,Fried Foods,1960.46528,9,S007,2/4/2019,Level2,Nyarugenge,Simba_Branch3,17644.18752
MAYS10,19.89,Normal,Packed Foods,3383.69226,8,S005,2/4/2019,Level3,Kicukiro,Simba_Branch1,27069.53808
DESS17,10.7055,Less fat,Hygiene,2896.5715,9,S010,2/4/2019,,Kicukiro,Simba_Branch1,26069.1435
TTES15,19.76,Less fat,Fried Foods,3588.00264,9.4,S006,2/4/2019,Level3,Gasabo,Simba_Branch1,33727.22482
OOFS63,0,Less fat,Fruits line,1742.56184,9.8,S007,2/4/2019,Level2,Nyarugenge,Simba_Branch3,17077.10603
OCTS13,11.7,Less fat,Sodas,581.1983,45,S015,2/4/2019,,Kicukiro,Simba_Branch1,26153.9235
SSHS21,11.7,Normal,Packed Foods,2369.16768,46,S015,2/4/2019,,Kicukiro,Simba_Branch1,108981.7133
DAVS40,19.955,Normal,Fruits line,2996.35128,47,S005,2/4/2019,Level3,Kicukiro,Simba_Branch1,140828.5102
HHTS01,0,Normal,Fried Foods,550.37606,48,S011,2/4/2019,Level3,Gasabo,Simba_Branch4,26418.05088
MYES29,26.13,Normal,Fruits line,3036.0974,49,S005,2/4/2019,Level3,Kicukiro,Simba_Branch1,148768.7726
KRNS09,13.39,Normal,Fried Foods,1379.3078,50,S001,2/4/2019,,Nyarugenge,Simba_Branch4,68965.39
URIS40,16.055,Less fat,Fried Foods,1863.78468,51,S005,2/4/2019,Level3,Kicukiro,Simba_Branch1,95053.01868
INOS69,11.544,Less fat,Alcohols,2395.32074,52,S015,2/4/2019,,Kicukiro,Simba_Branch1,124556.6785
ESTS23,20.605,Less fat,Simba Breads,2770.0609,53,S001,2/4/2019,,Nyarugenge,Simba_Branch4,146813.2277
RRVS25,18.33,Less fat,Packed Foods,2200.34872,54,S008,2/4/2019,Level2,Nyarugenge,Simba_Branch2,118818.8309
ARDS09,26.325,Less fat,kitchen items,2333.67626,55,S015,2/4/2019,,Kicukiro,Simba_Branch1,128352.1943
ZMKS18,21.45,Less fat,Hygiene,1469.7084,56,S009,2/4/2019,Level2,Gasabo,Simba_Branch1,82303.6704
TERS19,17.68,Normal,Fruits line,2461.67522,22,S006,2/4/2019,Level3,Gasabo,Simba_Branch1,54156.85484
YUCS17,0,Normal,Sodas,673.70584,24,S007,2/4/2019,Level2,Nyarugenge,Simba_Branch3,16168.94016
BBYS28,26.455,Less fat,Fried Foods,1876.88162,36,S001,2/4/2019,,Nyarugenge,Simba_Branch4,67567.73832
WANS43,9.4575,Less fat,Fried Foods,2277.6932,10,S005,2/4/2019,Level3,Kicukiro,Simba_Branch1,22776.932
EXTS01,25.61,Less fat,Irish Potatoes,1715.87184,21,S005,2/4/2019,Level3,Kicukiro,Simba_Branch1,36033.30864
NIYS01,0,Less fat,Irish Potatoes,1714.26102,32,S007,2/4/2019,Level2,Nyarugenge,Simba_Branch3,54856.35264
TTES40,0,Less fat,Irish Potatoes,739.5642,43,S011,2/4/2019,Level3,Gasabo,Simba_Branch4,31801.2606
UPES90,18.395,Less fat,kitchen items,3089.9327,54,S008,2/4/2019,Level2,Nyarugenge,Simba_Branch2,166856.3658
AYLS21,24.7,Less fat,Fried Foods,2054.54282,65,S008,2/4/2019,Level2,Nyarugenge,Simba_Branch2,133545.2833
AYLS05,0,Less fat,Sweet Potatoes,3682.61712,76,S007,2/4/2019,Level2,Nyarugenge,Simba_Branch3,279878.9011
USIS44,26.65,Less fat,kitchen items,582.7683,10,S008,2/4/2019,Level2,Nyarugenge,Simba_Branch2,5827.683
MRKS01,9.048,Less fat,Sodas,1411.65922,21,S006,2/4/2019,Level3,Gasabo,Simba_Branch1,29644.84362
TOBS40,19.955,Less fat,Irish Potatoes,981.51376,32,S008,2/4/2019,Level2,Nyarugenge,Simba_Branch2,31408.44032
KHHS44,22.23,Less fat,kitchen items,1799.0002,43,S015,2/4/2019,,Kicukiro,Simba_Branch1,77357.0086
CHTS100,13.2535,Normal,Irish Potatoes,2233.85566,54,S015,2/4/2019,,Kicukiro,Simba_Branch1,120628.2056
TILS50,0,Less fat,Packed Foods,1302.95556,65,S011,2/4/2019,Level3,Gasabo,Simba_Branch4,84692.1114
BETS21,7.514,Less fat,Simba Breads,2556.82664,76,S009,2/4/2019,Level2,Gasabo,Simba_Branch1,194318.8246
TIAS15,8.3005,Less fat,Alcohols,1699.67572,87,S015,2/4/2019,,Kicukiro,Simba_Branch1,147871.7876
EDSS06,0,Less fat,Sweet Potatoes,2904.38068,98,S007,2/4/2019,Level2,Nyarugenge,Simba_Branch3,284629.3066
KLMS17,12.09,Less fat,Cheese,3901.59444,109,S005,2/4/2019,Level3,Kicukiro,Simba_Branch1,425273.794
JKIS36,17.745,Normal,Cheese,2951.9768,120,S001,2/4/2019,,Nyarugenge,Simba_Branch4,354237.216
MRKS86,11.9535,Less fat,Irish Potatoes,926.68622,131,S005,2/4/2019,Level3,Kicukiro,Simba_Branch1,121395.8948
MENS12,11.921,Less fat,Sweet Potatoes,2225.4279,142,S009,2/4/2019,Level2,Gasabo,Simba_Branch1,316010.7618
EEPS30,16.38,Less fat,Chinese Foods,836.78174,153,S015,2/4/2019,,Kicukiro,Simba_Branch1,128027.6062
ILYS80,19.305,Less fat,Packed Foods,2962.92598,164,S010,2/4/2019,,Kicukiro,Simba_Branch1,485919.8607
SIOS20,25.155,Normal,Fruits line,1892.00386,175,S010,2/4/2019,,Kicukiro,Simba_Branch1,331100.6755
ACHS99,24.31,Less fat,Sodas,820.04868,186,S005,2/4/2019,Level3,Kicukiro,Simba_Branch1,152529.0545
ORDS33,7.098,Normal,Packed Foods,2945.6968,197,S015,2/4/2019,,Kicukiro,Simba_Branch1,580302.2696
ROMS23,11.4205,Less fat,Fruits line,1898.77998,208,S005,2/5/2019,Level3,Kicukiro,Simba_Branch1,394946.2358
EITS87,16.38,Less fat,Fried Foods,3310.52084,219,S015,2/5/2019,,Kicukiro,Simba_Branch1,725004.064
PESS01,11.388,Less fat,Hygiene,2019.13752,230,S008,2/5/2019,Level2,Nyarugenge,Simba_Branch2,464401.6296
MINS09,15.99,Normal,Fried Foods,922.47234,241,S015,2/5/2019,,Kicukiro,Simba_Branch1,222315.8339
PEOS23,25.48,Less fat,kitchen items,1620.18348,252,S003,2/5/2019,Level1,Nyarugenge,Simba_Branch1,408286.237
AWYS99,0,Less fat,Fried Foods,1657.32654,263,S011,2/5/2019,Level3,Gasabo,Simba_Branch4,435876.88
PEOS07,10.6015,Normal,Irish Potatoes,1196.89578,274,S008,2/5/2019,Level2,Nyarugenge,Simba_Branch2,327949.4437
SAFS17,0,Normal,Meat,3514.29428,285,S007,2/5/2019,Level2,Nyarugenge,Simba_Branch3,1001573.87
STNS10,10.361,Less fat,Sodas,2688.50254,296,S010,2/5/2019,,Kicukiro,Simba_Branch1,795796.7518
OVAS01,24.505,Less fat,Packed Foods,2631.52724,307,S008,2/5/2019,Level2,Nyarugenge,Simba_Branch2,807878.8627
ADPS80,14.43,Less fat,Fruits line,3007.87822,318,S015,2/5/2019,,Kicukiro,Simba_Branch1,956505.274
AALS18,12.48,Less fat,kitchen items,2584.50888,329,S009,2/5/2019,Level2,Gasabo,Simba_Branch1,850303.4215
BERS40,12.051,Less fat,Cheese,2325.2485,340,S001,2/5/2019,,Nyarugenge,Simba_Branch4,790584.49
TUHS39,17.355,Less fat,Meat,961.14458,351,S006,2/5/2019,Level3,Gasabo,Simba_Branch1,337361.7476
RENS52,14.69,Normal,Irish Potatoes,4096.07034,362,S005,2/5/2019,Level3,Kicukiro,Simba_Branch1,1482777.463
EHKS19,24.7,Less fat,Fried Foods,1690.29654,373,S010,2/5/2019,,Kicukiro,Simba_Branch1,630480.6094
ERHS45,15.99,Less fat,Sweet Potatoes,560.29218,384,S015,2/5/2019,,Kicukiro,Simba_Branch1,215152.1971
UUTS28,8.3525,Less fat,Packed Foods,1858.57856,395,S010,2/5/2019,,Kicukiro,Simba_Branch1,734138.5312
UUTS40,14.95,Normal,Cheese,1333.7778,406,S008,2/5/2019,Level2,Nyarugenge,Simba_Branch2,541513.7868
SMMS01,6.747,Less fat,Irish Potatoes,3075.8027,417,S009,2/5/2019,Level2,Gasabo,Simba_Branch1,1282609.726
ISAS87,15.795,Less fat,Simba Breads,2567.23888,428,S003,2/5/2019,Level1,Nyarugenge,Simba_Branch1,1098778.241
ISNS62,19.825,Less fat,Fried Foods,1359.93086,439,S009,2/5/2019,Level2,Gasabo,Simba_Branch1,597009.6475
MEHS33,15.34,Normal,Cheese,3480.33204,450,S003,2/5/2019,Level1,Nyarugenge,Simba_Branch1,1566149.418
NTOS87,20.41,Normal,Fried Foods,3979.51668,461,S015,2/5/2019,,Kicukiro,Simba_Branch1,1834557.189
SNIS12,21.775,Normal,Packed Foods,1626.00818,472,S006,2/5/2019,Level3,Gasabo,Simba_Branch1,767475.861
KKJS01,14.04,Normal,Sweet Potatoes,662.75666,483,S009,2/5/2019,Level2,Gasabo,Simba_Branch1,320111.4668
MEHS33,15.34,Normal,Cheese,3459.92204,494,S005,2/5/2019,Level3,Kicukiro,Simba_Branch1,1709201.488
OPSS50,0,Less fat,Meat,2609.09194,505,S007,2/5/2019,Level2,Nyarugenge,Simba_Branch3,1317591.43
CKIS86,10.153,Normal,Fried Foods,2648.83806,516,S009,2/6/2019,Level2,Gasabo,Simba_Branch1,1366800.439
OGAS21,14.43,Normal,Irish Potatoes,2783.15784,527,S006,2/6/2019,Level3,Gasabo,Simba_Branch1,1466724.182
MKBS51,16.705,Less fat,Irish Potatoes,601.56748,538,S005,2/6/2019,Level3,Kicukiro,Simba_Branch1,323643.3042
CKIS10,13.65,Normal,Fruits line,3402.98756,549,S005,2/6/2019,Level3,Kicukiro,Simba_Branch1,1868240.17
OIGS38,7.9755,Less fat,Sodas,2528.07052,560,S006,2/6/2019,Level3,Gasabo,Simba_Branch1,1415719.491
MCCS01,0,Less fat,Simba Breads,3405.59062,571,S007,2/6/2019,Level2,Nyarugenge,Simba_Branch3,1944592.244
DAYS07,0,Less fat,Cooking Oil,1965.2161,582,S007,2/6/2019,Level2,Nyarugenge,Simba_Branch3,1143755.77
KLMS17,12.09,Less fat,Cheese,3918.86444,593,S008,2/6/2019,Level2,Nyarugenge,Simba_Branch2,2323886.613
MJDS97,21.58,Less fat,Irish Potatoes,858.18398,604,S010,2/6/2019,,Kicukiro,Simba_Branch1,518343.1239
OIGS50,11.063,Less fat,kitchen items,2244.2679,615,S005,2/6/2019,Level3,Kicukiro,Simba_Branch1,1380224.759
KGAS09,11.2385,Less fat,Hygiene,1498.4237,626,S010,2/6/2019,,Kicukiro,Simba_Branch1,938013.2362
FECS40,11.18,Normal,Simba Breads,2022.6467,637,S003,2/6/2019,Level1,Nyarugenge,Simba_Branch1,1288425.948
CNUS34,0,Less fat,Fruits line,3084.68576,648,S007,2/6/2019,Level2,Nyarugenge,Simba_Branch3,1998876.372
WHAS21,18.85,Less fat,Hygiene,2487.82828,659,S006,2/6/2019,Level3,Gasabo,Simba_Branch1,1639478.837
BMVS20,8.645,Less fat,Packed Foods,2348.30238,670,S009,2/6/2019,Level2,Gasabo,Simba_Branch1,1573362.595
EWSS10,26.13,Normal,Fruits line,3546.68652,681,S003,2/6/2019,Level1,Nyarugenge,Simba_Branch1,2415293.52
YUUS32,19.825,Normal,Fried Foods,2814.4762,692,S006,2/6/2019,Level3,Gasabo,Simba_Branch1,1947617.53
GGNS56,23.01,Less fat,Cheese,2862.56844,703,S010,2/6/2019,,Kicukiro,Simba_Branch1,2012385.613
RISS09,9.1975,Less fat,Irish Potatoes,1527.71676,714,S006,2/6/2019,Level3,Gasabo,Simba_Branch1,1090789.767
HYAS12,14.95,Less fat,Fruits line,2031.03364,725,S003,2/6/2019,Level1,Nyarugenge,Simba_Branch1,1472499.389
EADS99,7.566,Normal,Fruits line,3996.1681,736,S010,2/6/2019,,Kicukiro,Simba_Branch1,2941179.722
TAMS01,11.4205,Less fat,Sodas,2436.09992,747,S009,2/6/2019,Level2,Gasabo,Simba_Branch1,1819766.64
DGZS37,7.1045,Normal,Sweet Potatoes,2027.85282,758,S006,2/6/2019,Level3,Gasabo,Simba_Branch1,1537112.438
IANS08,0,Less fat,kitchen items,2212.37178,769,S007,2/6/2019,Level2,Nyarugenge,Simba_Branch3,1701313.899
OFSS39,0,Normal,Irish Potatoes,825.2548,780,S007,2/6/2019,Level2,Nyarugenge,Simba_Branch3,643698.744
NTOS87,20.41,Normal,Fried Foods,3960.67668,791,S006,2/6/2019,Level3,Gasabo,Simba_Branch1,3132895.254
UWIS10,9.607,Less fat,kitchen items,3954.93362,802,S003,2/6/2019,Level1,Nyarugenge,Simba_Branch1,3171856.763
SHIS80,0,Less fat,Simba Breads,1616.05124,813,S011,2/6/2019,Level3,Gasabo,Simba_Branch4,1313849.658
WRWS10,8.84,Less fat,Sweet Potatoes,763.07338,824,S005,2/6/2019,Level3,Kicukiro,Simba_Branch1,628772.4651
NARS15,0,Normal,Fried Foods,1259.61414,835,S007,2/6/2019,Level2,Nyarugenge,Simba_Branch3,1051777.807
MEUS14,14.95,Less fat,Fried Foods,1887.33468,846,S005,2/6/2019,Level3,Kicukiro,Simba_Branch1,1596685.139
